id,S2CellId
2216,346e763000000000
2217,346e765000000000
2218,346e767000000000
2219,346e76c000000000
2220,346e774000000000
2221,346e77c000000000
2222,346e7c0000000000
2223,346e900000000000
2224,346eb00000000000
2225,346ec40000000000
2226,346ecc0000000000
2227,346ed40000000000
2228,346edc0000000000
2229,346ef00000000000
2230,346f100000000000
2231,346f300000000000
2232,346f500000000000
2233,346f700000000000
2234,346f900000000000
2235,346fb00000000000
2236,346fd00000000000
2237,3470400000000000
2238,3471900000000000
2239,3471b00000000000
2240,3471d00000000000
2241,3471f00000000000
2242,347c000000000000
2243,34e3000000000000
2244,34e4400000000000
2245,34e4c00000000000
2246,34e5100000000000
2247,34e5500000000000
2248,34e5700000000000
2249,34e5c00000000000
2250,34f4000000000000
2251,34fc000000000000
2252,3510000000000000
2253,3530000000000000
2254,3540400000000000
2255,3540c00000000000
2256,3541400000000000
2257,3541900000000000
2258,3541b00000000000
2259,3541d00000000000
2260,3541f00000000000
2261,3543000000000000
2262,3545000000000000
2263,3547000000000000
2264,354c000000000000
2265,3551000000000000
2266,3553000000000000
2267,3554400000000000
2268,3554c00000000000
2269,3555400000000000
2270,3555c00000000000
2271,3557000000000000
2272,355a400000000000
2273,355a900000000000
2274,355ab00000000000
2275,355ad00000000000
2276,355af00000000000
2277,355b400000000000
2278,3561000000000000
2279,3563000000000000
2280,3565000000000000
2281,3567000000000000
2282,3568400000000000
2283,3568900000000000
2284,3568b00000000000
2285,3568d00000000000
2286,3568f00000000000
2287,3569400000000000
2288,356b000000000000
2289,356d000000000000
2290,356f000000000000
2291,3574000000000000
2292,3579000000000000
2293,357a400000000000
2294,357ac00000000000
2295,357b100000000000
2296,357b300000000000
2297,357b500000000000
2298,357b700000000000
2299,357bc00000000000
2300,357c400000000000
2301,357c840000000000
2302,357c8c0000000000
2303,357c940000000000
2304,357c990000000000
2305,357c9b0000000000
2306,357c9d0000000000
2307,357c9f0000000000
2308,357ca10000000000
2309,357ca24000000000
2310,357ca29000000000
2311,357ca2b000000000
2312,357ca2d000000000
2313,357ca2f000000000
2314,357ca34000000000
2315,357ca3c000000000
2316,357ca50000000000
2317,357ca70000000000
2318,357cac0000000000
2319,357cb40000000000
2320,357cbc0000000000
2321,357cd00000000000
2322,357cf00000000000
2323,357d400000000000
2324,357f000000000000
2325,3590000000000000
2326,35ac000000000000
2327,35b1000000000000
2328,35b2100000000000
2329,35b2300000000000
2330,35b2500000000000
2331,35b2610000000000
2332,35b2630000000000
2333,35b2650000000000
2334,35b2670000000000
2335,35b26c0000000000
2336,35b2701000000000
2337,35b2703000000000
2338,35b2704400000000
2339,35b2704c00000000
2340,35b2705400000000
2341,35b2705c00000000
2342,35b2707000000000
2343,35b270c000000000
2344,35b2714000000000
2345,35b271c000000000
2346,35b2730000000000
2347,35b2750000000000
2348,35b2770000000000
2349,35b2790000000000
2350,35b27b0000000000
2351,35b27d0000000000
2352,35b27f0000000000
2353,35b2c00000000000
2354,35b3400000000000
2355,35b3c00000000000
2356,35b5000000000000
2357,35b7000000000000
2358,35bc000000000000
2359,35d0000000000000
2360,35e4000000000000
2361,35ec000000000000
2362,35f0100000000000
2363,35f0300000000000
2364,35f0440000000000
2365,35f04c0000000000
2366,35f0510000000000
2367,35f0524000000000
2368,35f0529000000000
2369,35f052b000000000
2370,35f052d000000000
2371,35f052f000000000
2372,35f0534000000000
2373,35f053c000000000
2374,35f0550000000000
2375,35f0570000000000
2376,35f05c0000000000
2377,35f0700000000000
2378,35f0c00000000000
2379,35f1400000000000
2380,35f1900000000000
2381,35f1a40000000000
2382,35f1a90000000000
2383,35f1ab0000000000
2384,35f1ad0000000000
2385,35f1af0000000000
2386,35f1b40000000000
2387,35f1d00000000000
2388,35f1f00000000000
2389,35f3000000000000
2390,35f5000000000000
2391,35f7000000000000
2392,35fc000000000000
2393,3610000000000000
2394,3630000000000000
2395,3650000000000000
2396,3661000000000000
2397,3663000000000000
2398,3665000000000000
2399,366c000000000000
2400,3674000000000000
2401,367c000000000000
2402,3690000000000000
2403,36a4000000000000
2404,36ac000000000000
2405,36b4000000000000
2406,36bc000000000000
2407,36c4000000000000
2408,36cc000000000000
2409,36d4000000000000
2410,36dc000000000000
2411,36e4000000000000
2412,36e9000000000000
2413,36eb000000000000
2414,36ed000000000000
2415,36ef000000000000
2416,36f4000000000000
2417,36fc000000000000
2418,3710000000000000
2419,3724000000000000
2420,372c000000000000
2421,3734000000000000
2422,373c000000000000
2423,3744000000000000
2424,374c000000000000
2425,3751000000000000
2426,3753000000000000
2427,3754400000000000
2428,3754c00000000000
2429,3755400000000000
2430,3755900000000000
2431,3755b00000000000
2432,3755d00000000000
2433,3755f00000000000
2434,3757000000000000
2435,375c000000000000
2436,3770000000000000
2437,37c0000000000000
2438,3840000000000000
2439,3890000000000000
2440,38b0000000000000
2441,38d0000000000000
2442,38e4000000000000
2443,38ec000000000000
2444,38f4000000000000
2445,38fc000000000000
2446,3904000000000000
2447,3909000000000000
2448,390b000000000000
2449,390c400000000000
2450,390cd00000000000
2451,390ce40000000000
2452,390cec0000000000
2453,390cf40000000000
2454,390cfc0000000000
2455,390d040000000000
2456,390d140000000000
2457,390d1c0000000000
2458,390d300000000000
2459,390dc00000000000
2460,390f000000000000
2461,3914000000000000
2462,3919000000000000
2463,391b000000000000
2464,391d000000000000
2465,391f000000000000
2466,3930000000000000
2467,3944000000000000
2468,394c000000000000
2469,3954000000000000
2470,395c000000000000
2471,3964000000000000
2472,3969000000000000
2473,396b000000000000
2474,396d000000000000
2475,396f000000000000
2476,3971000000000000
2477,3973000000000000
2478,3975000000000000
2479,3977000000000000
2480,397c000000000000
2481,3984000000000000
2482,398c000000000000
2483,3994000000000000
2484,399c000000000000
2485,39b0000000000000
2486,39d0000000000000
2487,39e4000000000000
2488,39e9000000000000
2489,39ea400000000000
2490,39eac00000000000
2491,39eb040000000000
2492,39eb0c0000000000
2493,39eb140000000000
2494,39eb190000000000
2495,39eb1b0000000000
2496,39eb1d0000000000
2497,39eb1f0000000000
2498,39eb300000000000
2499,39ebc00000000000
2500,39ed000000000000
2501,39ef000000000000
2502,39f4000000000000
2503,39fc000000000000
2504,3a01000000000000
2505,3a02500000000000
2506,3a02740000000000
2507,3a027c0000000000
2508,3a02c00000000000
2509,3a03400000000000
2510,3a03c00000000000
2511,3a14000000000000
2512,3a1c000000000000
2513,3a30000000000000
2514,3a4c000000000000
2515,3a52400000000000
2516,3a52c00000000000
2517,3a53400000000000
2518,3a53c00000000000
2519,3a55000000000000
2520,3ad0000000000000
2521,3ae1000000000000
2522,3ae2400000000000
2523,3ae2c00000000000
2524,3ae3400000000000
2525,3ae3c00000000000
2526,3ae5000000000000
2527,3ae7000000000000
2528,3afc000000000000
2529,3b01000000000000
2530,3b03000000000000
2531,3b05000000000000
2532,3b07000000000000
2533,3b0c000000000000
2534,3b14000000000000
2535,3b30000000000000
2536,3b50000000000000
2537,3b70000000000000
2538,3b90000000000000
2539,3ba4000000000000
2540,3ba9000000000000
2541,3bab000000000000
2542,3bad000000000000
2543,3bae0c0000000000
2544,3bae110000000000
2545,3bae130000000000
2546,3bae150000000000
2547,3bae170000000000
2548,3bae1c0000000000
2549,3bae300000000000
2550,3bae500000000000
2551,3bae700000000000
2552,3baec00000000000
2553,3baf400000000000
2554,3bafc00000000000
2555,3bb4000000000000
2556,3bb9000000000000
2557,3bbb000000000000
2558,3bbd000000000000
2559,3bbe400000000000
2560,3bbec00000000000
2561,3bbf400000000000
2562,3bbfc00000000000
2563,3bc4000000000000
2564,3bcc000000000000
2565,3bd4000000000000
2566,3bdc000000000000
2567,3be1000000000000
2568,3be3000000000000
2569,3be6400000000000
2570,3be7400000000000
2571,3be7900000000000
2572,3be7b00000000000
2573,3be7c40000000000
2574,3be7cc0000000000
2575,3be7d40000000000
2576,3be7dc0000000000
2577,3be7f00000000000
2578,3bec000000000000
2579,3bfc000000000000
2580,3d00000000000000
2581,3e10000000000000
2582,3e24000000000000
2583,3e2c000000000000
2584,3e34000000000000
2585,3e3c000000000000
2586,3e43000000000000
2587,3e44400000000000
2588,3e45c40000000000
2589,3e45cc0000000000
2590,3e45d40000000000
2591,3e45dc0000000000
2592,3e45f00000000000
2593,3e47000000000000
2594,3e48400000000000
2595,3e48c00000000000
2596,3e49b00000000000
2597,3e49d00000000000
2598,3e49f00000000000
2599,3e4b000000000000
2600,3e4f000000000000
2601,3e54000000000000
2602,3e5d000000000000
2603,3e5e100000000000
2604,3e5e300000000000
2605,3e5e500000000000
2606,3e5e700000000000
2607,3e5ec00000000000
2608,3e5f100000000000
2609,3e5f424000000000
2610,3e5f42c000000000
2611,3e5f434000000000
2612,3e5f43c000000000
2613,3e5f450000000000
2614,3e5f540000000000
2615,3e5f5c0000000000
2616,3e5f640000000000
2617,3e5f690000000000
2618,3e5f6b0000000000
2619,3e5f6d0000000000
2620,3e5f6f0000000000
2621,3e5f740000000000
2622,3e5f7c0000000000
2623,3e5fc00000000000
2624,3e70000000000000
2625,3e84000000000000
2626,3e8c000000000000
2627,3e94000000000000
2628,3e9c000000000000
2629,3eb0000000000000
2630,3ed0000000000000
2631,3ef0000000000000
2632,3f40000000000000
2633,3f90000000000000
2634,3fb0000000000000
2635,3fc4000000000000
2636,3fc9000000000000
2637,3fcd000000000000
2638,3fce400000000000
2639,3fcec00000000000
2640,3fcf400000000000
2641,3fcf840000000000
2642,3fcf8c0000000000
2643,3fcf940000000000
2644,3fcf9c0000000000
2645,3fcfb00000000000
2646,3fcff00000000000
2647,3fd4000000000000
2648,3fdc000000000000
2649,3ff0000000000000
2650,4010000000000000
2651,4030000000000000
2652,4041000000000000
2653,4043000000000000
2654,4045000000000000
2655,4047000000000000
2656,404c000000000000
2657,4054000000000000
2658,405c000000000000
2659,4064000000000000
2660,406c000000000000
2661,4074000000000000
2662,407c000000000000
2663,4084000000000000
2664,408c000000000000
2665,4094000000000000
2666,409c000000000000
2667,40a4000000000000
2668,40a9000000000000
2669,40aa400000000000
2670,40aac00000000000
2671,40ab400000000000
2672,40abc00000000000
2673,40ad000000000000
2674,40af000000000000
2675,40b0400000000000
2676,40b0c00000000000
2677,40b1400000000000
2678,40b1f40000000000
2679,40b1f90000000000
2680,40b1fb0000000000
2681,40b1fd0000000000
2682,40b1ff0000000000
2683,40b2400000000000
2684,40b2c00000000000
2685,40b3400000000000
2686,40b3c00000000000
2687,40b5000000000000
2688,40b7000000000000
2689,40bc000000000000
2690,40c4000000000000
2691,40cc000000000000
2692,40d1000000000000
2693,40d3000000000000
2694,40d4400000000000
2695,40d4900000000000
2696,40d4b00000000000
2697,40d4c40000000000
2698,40d4c90000000000
2699,40d4cb0000000000
2700,40d4cd0000000000
2701,40d4ce4000000000
2702,40d4cec000000000
2703,40d4cf4000000000
2704,40d4cfc000000000
2705,40d4d40000000000
2706,40d4dc0000000000
2707,40d4f00000000000
2708,40d5400000000000
2709,40d7000000000000
2710,40dc000000000000
2711,40e4000000000000
2712,40ec000000000000
2713,40f1000000000000
2714,40f3000000000000
2715,40f5000000000000
2716,40f7000000000000
2717,40fc000000000000
2718,4110000000000000
2719,4124000000000000
2720,412c000000000000
2721,4134000000000000
2722,413c000000000000
2723,4144000000000000
2724,4149000000000000
2725,414a400000000000
2726,414a900000000000
2727,414aa40000000000
2728,414aac0000000000
2729,414ab40000000000
2730,414abc0000000000
2731,414ad00000000000
2732,414af00000000000
2733,414b400000000000
2734,414bc00000000000
2735,414d000000000000
2736,414f000000000000
2737,4154000000000000
2738,415c000000000000
2739,4170000000000000
2740,41c0000000000000
2741,4240000000000000
2742,42c0000000000000
2743,4340000000000000
2744,4390000000000000
2745,43b0000000000000
2746,43d0000000000000
2747,43f0000000000000
2748,4440000000000000
2749,44c0000000000000
2750,4540000000000000
2751,4590000000000000
2752,45b0000000000000
2753,45c4000000000000
2754,45cc000000000000
2755,45d4000000000000
2756,45d9000000000000
2757,45db000000000000
2758,45dd000000000000
2759,45df000000000000
2760,45f0000000000000
2761,460c000000000000
2762,4611000000000000
2763,4613000000000000
2764,4615000000000000
2765,4617000000000000
2766,462c000000000000
2767,4634000000000000
2768,4639000000000000
2769,463a400000000000
2770,463b400000000000
2771,463bc00000000000
2772,463c400000000000
2773,463c900000000000
2774,463ce40000000000
2775,463cec0000000000
2776,463cf40000000000
2777,463cf90000000000
2778,463cfb0000000000
2779,463cfd0000000000
2780,463cff0000000000
2781,463d400000000000
2782,463dc00000000000
2783,463f000000000000
2784,4640400000000000
2785,4640c00000000000
2786,4641100000000000
2787,4641300000000000
2788,4641500000000000
2789,4641640000000000
2790,4641690000000000
2791,46416b0000000000
2792,46416d0000000000
2793,46416e1000000000
2794,46416e3000000000
2795,46416e5000000000
2796,46416e6400000000
2797,46416e6c00000000
2798,46416e7400000000
2799,46416e7c00000000
2800,46416ec000000000
2801,46416f4000000000
2802,46416fc000000000
2803,4641740000000000
2804,46417c0000000000
2805,4641c00000000000
2806,4643000000000000
2807,4644400000000000
2808,4644c00000000000
2809,4645400000000000
2810,4645c00000000000
2811,4647000000000000
2812,4649000000000000
2813,464a400000000000
2814,464ac00000000000
2815,464b400000000000
2816,464bc00000000000
2817,464c100000000000
2818,464c300000000000
2819,464c500000000000
2820,464c700000000000
2821,464cc00000000000
2822,464d400000000000
2823,464dc00000000000
2824,464e400000000000
2825,464ec00000000000
2826,464f400000000000
2827,464f900000000000
2828,464fd00000000000
2829,464fe40000000000
2830,464fec0000000000
2831,464ff10000000000
2832,464ff24000000000
2833,464ff2c000000000
2834,464ff31000000000
2835,464ff33000000000
2836,464ff35000000000
2837,464ff37000000000
2838,464ff3c000000000
2839,464ff50000000000
2840,464ff70000000000
2841,464ffc0000000000
2842,4651000000000000
2843,4652100000000000
2844,4652240000000000
2845,46522c0000000000
2846,4652340000000000
2847,46523c0000000000
2848,4652440000000000
2849,46524c0000000000
2850,4652510000000000
2851,4652524000000000
2852,465252c000000000
2853,4652530400000000
2854,4652530c00000000
2855,4652531100000000
2856,4652531300000000
2857,4652531500000000
2858,4652531700000000
2859,4652531c00000000
2860,4652533000000000
2861,4652535000000000
2862,4652537000000000
2863,465253c000000000
2864,4652550000000000
2865,4652570000000000
2866,46525c0000000000
2867,4652700000000000
2868,4652c00000000000
2869,4653400000000000
2870,4653900000000000
2871,4653a10000000000
2872,4653a30000000000
2873,4653a50000000000
2874,4653a70000000000
2875,4653ac0000000000
2876,4653b40000000000
2877,4653bc0000000000
2878,4653d00000000000
2879,4653f00000000000
2880,4655000000000000
2881,4657000000000000
2882,4658400000000000
2883,4658c00000000000
2884,4659400000000000
2885,4659c00000000000
2886,465a400000000000
2887,465ac00000000000
2888,465b400000000000
2889,465bc00000000000
2890,465d000000000000
2891,465e400000000000
2892,465ec00000000000
2893,465f100000000000
2894,465f300000000000
2895,465f500000000000
2896,465f640000000000
2897,465f6c0000000000
2898,465f710000000000
2899,465f730000000000
2900,465f750000000000
2901,465f764000000000
2902,465f76c000000000
2903,465f774000000000
2904,465f779000000000
2905,465f77b000000000
2906,465f77d000000000
2907,465f77e400000000
2908,465f77ec00000000
2909,465f77f400000000
2910,465f77fc00000000
2911,465f7c0000000000
2912,465f840000000000
2913,465f8c0000000000
2914,465f940000000000
2915,465f990000000000
2916,465f9b0000000000
2917,465f9c4000000000
2918,465f9cc000000000
2919,465f9d1000000000
2920,465f9d3000000000
2921,465f9d4400000000
2922,465f9d4c00000000
2923,465f9d5400000000
2924,465f9d5900000000
2925,465f9d5b00000000
2926,465f9d5d00000000
2927,465f9d5f00000000
2928,465f9d7000000000
2929,465f9dc000000000
2930,465f9f0000000000
2931,465fb00000000000
2932,465fd00000000000
2933,465ff00000000000
2934,4661000000000000
2935,4663000000000000
2936,4665000000000000
2937,4667000000000000
2938,4669000000000000
2939,466b000000000000
2940,466c400000000000
2941,466cc00000000000
2942,466d100000000000
2943,466d300000000000
2944,466d500000000000
2945,466d700000000000
2946,466dc00000000000
2947,466f000000000000
2948,4674000000000000
2949,467c000000000000
2950,4681000000000000
2951,4683000000000000
2952,4685000000000000
2953,4687000000000000
2954,4689000000000000
2955,468b000000000000
2956,468c100000000000
2957,468c300000000000
2958,468c500000000000
2959,468c6c0000000000
2960,468c710000000000
2961,468c730000000000
2962,468c750000000000
2963,468c764000000000
2964,468c76c000000000
2965,468c774000000000
2966,468c77c000000000
2967,468c7c0000000000
2968,468cc00000000000
2969,468d400000000000
2970,468d900000000000
2971,468db00000000000
2972,468dd00000000000
2973,468df00000000000
2974,468e400000000000
2975,468ec00000000000
2976,468f400000000000
2977,468fc00000000000
2978,4691000000000000
2979,4692040000000000
2980,4692084000000000
2981,469208c000000000
2982,4692094000000000
2983,469209c000000000
2984,46920a1000000000
2985,46920a3000000000
2986,46920a5000000000
2987,46920a7000000000
2988,46920ac000000000
2989,46920b4000000000
2990,46920b9000000000
2991,46920bb000000000
2992,46920bc400000000
2993,46920bc900000000
2994,46920bcb00000000
2995,46920bcd00000000
2996,46920bcf00000000
2997,46920bd400000000
2998,46920bdc00000000
2999,46920bf000000000
3000,46920d0000000000
3001,46920f0000000000
3002,4692140000000000
3003,46921c0000000000
3004,4692300000000000
3005,4692500000000000
3006,4692700000000000
3007,46928c0000000000
3008,469292c000000000
3009,4692934000000000
3010,469293c000000000
3011,4692950000000000
3012,4692970000000000
3013,46929c0000000000
3014,4692b00000000000
3015,4692d00000000000
3016,4692f00000000000
3017,4693400000000000
3018,4693c00000000000
3019,4695000000000000
3020,4696100000000000
3021,4696240000000000
3022,46962c0000000000
3023,4696304000000000
3024,469630c000000000
3025,4696310400000000
3026,4696310c00000000
3027,4696311400000000
3028,4696311c00000000
3029,4696313000000000
3030,4696315000000000
3031,4696317000000000
3032,469631c000000000
3033,4696330000000000
3034,4696350000000000
3035,4696370000000000
3036,46963c0000000000
3037,4696500000000000
3038,4696700000000000
3039,4696c00000000000
3040,4697400000000000
3041,4697c00000000000
3042,469c000000000000
3043,46a4000000000000
3044,46ac000000000000
3045,46b1000000000000
3046,46b3000000000000
3047,46b4400000000000
3048,46b4c00000000000
3049,46b5100000000000
3050,46b5240000000000
3051,46b52c0000000000
3052,46b5310000000000
3053,46b5330000000000
3054,46b5350000000000
3055,46b5370000000000
3056,46b53c0000000000
3057,46b5440000000000
3058,46b5490000000000
3059,46b54a1000000000
3060,46b54a3000000000
3061,46b54a4400000000
3062,46b54a4c00000000
3063,46b54a5400000000
3064,46b54a5c00000000
3065,46b54a7000000000
3066,46b54ac000000000
3067,46b54b4000000000
3068,46b54bc000000000
3069,46b54d0000000000
3070,46b54f0000000000
3071,46b5540000000000
3072,46b55c0000000000
3073,46b5700000000000
3074,46b5c00000000000
3075,46b7000000000000
3076,46bc000000000000
3077,46c4000000000000
3078,46cc000000000000
3079,46d4000000000000
3080,46d9000000000000
3081,46db000000000000
3082,46dc400000000000
3083,46dcc00000000000
3084,46dd400000000000
3085,46ddc00000000000
3086,46df000000000000
3087,46e1000000000000
3088,46e3000000000000
3089,46e5000000000000
3090,46e7000000000000
3091,46e9000000000000
3092,46eb000000000000
3093,46ed000000000000
3094,46ee400000000000
3095,46eeb00000000000
3096,46eec40000000000
3097,46eecb0000000000
3098,46eecd0000000000
3099,46eece4000000000
3100,46eecec000000000
3101,46eecf4000000000
3102,46eecf9000000000
3103,46eecfb000000000
3104,46eecfd000000000
3105,46eecff000000000
3106,46eed40000000000
3107,46eedc0000000000
3108,46eef00000000000
3109,46ef400000000000
3110,46efc00000000000
3111,46f1000000000000
3112,46f3000000000000
3113,46f5000000000000
3114,46f7000000000000
3115,46f9000000000000
3116,46fb000000000000
3117,46fc400000000000
3118,46fcc00000000000
3119,46fd100000000000
3120,46fd300000000000
3121,46fd500000000000
3122,46fd700000000000
3123,46fdc00000000000
3124,46ff000000000000
3125,4701000000000000
3126,4703000000000000
3127,4705000000000000
3128,4707000000000000
3129,4708400000000000
3130,4708c00000000000
3131,4709400000000000
3132,4709900000000000
3133,4709b00000000000
3134,4709c40000000000
3135,4709c90000000000
3136,4709cb0000000000
3137,4709cd0000000000
3138,4709ce4000000000
3139,4709cec000000000
3140,4709cf1000000000
3141,4709cf3000000000
3142,4709cf5000000000
3143,4709cf7000000000
3144,4709cfc000000000
3145,4709d40000000000
3146,4709dc0000000000
3147,4709f00000000000
3148,470a400000000000
3149,470ac00000000000
3150,470b400000000000
3151,470b840000000000
3152,470b8c0000000000
3153,470b910000000000
3154,470b930000000000
3155,470b944000000000
3156,470b948400000000
3157,470b948c00000000
3158,470b949400000000
3159,470b949c00000000
3160,470b94b000000000
3161,470b94d000000000
3162,470b94e100000000
3163,470b94e300000000
3164,470b94e500000000
3165,470b94e700000000
3166,470b94e900000000
3167,470b94eb00000000
3168,470b94ed00000000
3169,470b94ef00000000
3170,470b94f400000000
3171,470b94fc00000000
3172,470b954000000000
3173,470b95c000000000
3174,470b970000000000
3175,470b9c0000000000
3176,470bb00000000000
3177,470bd00000000000
3178,470bf00000000000
3179,470c400000000000
3180,470c900000000000
3181,470cb00000000000
3182,470cd00000000000
3183,470cf00000000000
3184,470d400000000000
3185,470dc00000000000
3186,470e400000000000
3187,470ec00000000000
3188,470f400000000000
3189,470f900000000000
3190,470fb00000000000
3191,470fd00000000000
3192,470ff00000000000
3193,4711000000000000
3194,4712400000000000
3195,4712900000000000
3196,4712b00000000000
3197,4712d00000000000
3198,4712f00000000000
3199,4713400000000000
3200,4713c00000000000
3201,4714400000000000
3202,4714c00000000000
3203,4715400000000000
3204,4715c00000000000
3205,4716100000000000
3206,4716300000000000
3207,4716440000000000
3208,47164c0000000000
3209,4716540000000000
3210,4716590000000000
3211,47165a4000000000
3212,47165ac000000000
3213,47165b0400000000
3214,47165b0c00000000
3215,47165b1400000000
3216,47165b1c00000000
3217,47165b3000000000
3218,47165b5000000000
3219,47165b7000000000
3220,47165bc000000000
3221,47165d0000000000
3222,47165f0000000000
3223,4716700000000000
3224,4716900000000000
3225,4716b00000000000
3226,4716d00000000000
3227,4716f00000000000
3228,4717400000000000
3229,4717c00000000000
3230,4719000000000000
3231,471b000000000000
3232,471d000000000000
3233,471e400000000000
3234,471e900000000000
3235,471eb00000000000
3236,471ec40000000000
3237,471ec90000000000
3238,471ecb0000000000
3239,471ecc4000000000
3240,471ecc9000000000
3241,471eccb000000000
3242,471eccd000000000
3243,471eccf000000000
3244,471ecd4000000000
3245,471ecdc000000000
3246,471ecf0000000000
3247,471ed40000000000
3248,471edc0000000000
3249,471ef00000000000
3250,471f400000000000
3251,471fc00000000000
3252,4724000000000000
3253,472c000000000000
3254,4731000000000000
3255,4733000000000000
3256,4735000000000000
3257,4737000000000000
3258,4739000000000000
3259,473b000000000000
3260,473d000000000000
3261,473f000000000000
3262,4740400000000000
3263,4740c00000000000
3264,4741400000000000
3265,4741900000000000
3266,4741b00000000000
3267,4741c40000000000
3268,4741cc0000000000
3269,4741d40000000000
3270,4741d90000000000
3271,4741db0000000000
3272,4741dc1000000000
3273,4741dc3000000000
3274,4741dc5000000000
3275,4741dc6400000000
3276,4741dc6c00000000
3277,4741dc7400000000
3278,4741dc7c00000000
3279,4741dcc000000000
3280,4741dd4000000000
3281,4741ddc000000000
3282,4741df0000000000
3283,4741f00000000000
3284,4742400000000000
3285,4742c00000000000
3286,4743400000000000
3287,4743c00000000000
3288,4744400000000000
3289,4744c00000000000
3290,4745400000000000
3291,4745c00000000000
3292,4747000000000000
3293,4749000000000000
3294,474b000000000000
3295,474d000000000000
3296,474f000000000000
3297,4754000000000000
3298,4759000000000000
3299,475a100000000000
3300,475a500000000000
3301,475a640000000000
3302,475a6c0000000000
3303,475a740000000000
3304,475a7c0000000000
3305,475ac00000000000
3306,475b400000000000
3307,475bc00000000000
3308,475d000000000000
3309,475f000000000000
3310,4761000000000000
3311,4763000000000000
3312,4764400000000000
3313,4764c00000000000
3314,4765400000000000
3315,4765c00000000000
3316,4767000000000000
3317,4768400000000000
3318,4768c00000000000
3319,4769400000000000
3320,4769c00000000000
3321,476a400000000000
3322,476ac00000000000
3323,476b400000000000
3324,476bc00000000000
3325,476c400000000000
3326,476c840000000000
3327,476c890000000000
3328,476c8b0000000000
3329,476c8d0000000000
3330,476c8f0000000000
3331,476c940000000000
3332,476c9c0000000000
3333,476cb00000000000
3334,476cd00000000000
3335,476cf00000000000
3336,476d010000000000
3337,476d030000000000
3338,476d050000000000
3339,476d064000000000
3340,476d06c000000000
3341,476d071000000000
3342,476d073000000000
3343,476d075000000000
3344,476d077000000000
3345,476d078400000000
3346,476d078c00000000
3347,476d079400000000
3348,476d079900000000
3349,476d079b00000000
3350,476d079d00000000
3351,476d079f00000000
3352,476d07b000000000
3353,476d07d000000000
3354,476d07f000000000
3355,476d0c0000000000
3356,476d140000000000
3357,476d1c0000000000
3358,476d300000000000
3359,476d500000000000
3360,476d700000000000
3361,476d900000000000
3362,476da40000000000
3363,476da84000000000
3364,476da8c000000000
3365,476da94000000000
3366,476da9c000000000
3367,476dab0000000000
3368,476dad0000000000
3369,476dae4000000000
3370,476daec000000000
3371,476daf4000000000
3372,476dafc000000000
3373,476db40000000000
3374,476dbc0000000000
3375,476dd00000000000
3376,476df00000000000
3377,476e100000000000
3378,476e300000000000
3379,476e500000000000
3380,476e700000000000
3381,476ec00000000000
3382,476f400000000000
3383,476fc00000000000
3384,4770400000000000
3385,4770c00000000000
3386,4771400000000000
3387,4771c00000000000
3388,4772400000000000
3389,4772c00000000000
3390,4773100000000000
3391,4773300000000000
3392,4773500000000000
3393,4773700000000000
3394,4773840000000000
3395,47738c0000000000
3396,4773940000000000
3397,47739c0000000000
3398,4773b00000000000
3399,4773d00000000000
3400,4773f00000000000
3401,4774400000000000
3402,4774c00000000000
3403,4775400000000000
3404,4775c00000000000
3405,4776100000000000
3406,4776300000000000
3407,4776500000000000
3408,4776700000000000
3409,4776840000000000
3410,47768c0000000000
3411,4776901000000000
3412,4776903000000000
3413,4776905000000000
3414,4776907000000000
3415,477690c000000000
3416,4776914000000000
3417,477691c000000000
3418,4776930000000000
3419,4776950000000000
3420,4776970000000000
3421,47769c0000000000
3422,4776b00000000000
3423,4776d00000000000
3424,4776f00000000000
3425,4777400000000000
3426,4777c00000000000
3427,4778100000000000
3428,4778300000000000
3429,4778500000000000
3430,4778700000000000
3431,4778c00000000000
3432,4779100000000000
3433,4779300000000000
3434,4779500000000000
3435,4779700000000000
3436,4779c00000000000
3437,477a400000000000
3438,477ac00000000000
3439,477b100000000000
3440,477b300000000000
3441,477b500000000000
3442,477b640000000000
3443,477b6c0000000000
3444,477b7c0000000000
3445,477b900000000000
3446,477bb00000000000
3447,477bd00000000000
3448,477bf00000000000
3449,477c400000000000
3450,477cc00000000000
3451,477dc00000000000
3452,477e100000000000
3453,477e300000000000
3454,477e500000000000
3455,477e700000000000
3456,477e900000000000
3457,477ea40000000000
3458,477ea90000000000
3459,477eab0000000000
3460,477ead0000000000
3461,477eae1000000000
3462,477eae3000000000
3463,477eae5000000000
3464,477eaec000000000
3465,477eafc000000000
3466,477eb04000000000
3467,477eb0c000000000
3468,477eb14000000000
3469,477eb19000000000
3470,477eb1b000000000
3471,477eb1c100000000
3472,477eb1c300000000
3473,477eb1c500000000
3474,477eb1c700000000
3475,477eb1cc00000000
3476,477eb1d100000000
3477,477eb1d300000000
3478,477eb1d500000000
3479,477eb1d640000000
3480,477eb1d6c0000000
3481,477eb1d740000000
3482,477eb1d7c0000000
3483,477eb1d900000000
3484,477eb1db00000000
3485,477eb1dd00000000
3486,477eb1df00000000
3487,477eb1f000000000
3488,477eb30000000000
3489,477eb50000000000
3490,477eb70000000000
3491,477ebc0000000000
3492,477ed00000000000
3493,477ef00000000000
3494,477f100000000000
3495,477f300000000000
3496,477f440000000000
3497,477f4c0000000000
3498,477f540000000000
